time_s,uav_id,cluster_id,sinr_db,jammed,drop_prob
8,3,0,22.0443,0,1.70373e-35
8,4,0,27.6128,0,4.73698e-126
8,5,0,26.1821,0,7.07887e-91
8,6,1,19.0676,0,3.02533e-18
8,7,1,12.8103,0,7.1201e-05
8,8,1,13.1632,0,3.17265e-05
8,9,1,19.8018,0,1.79481e-21
8,10,1,26.6226,0,1.68436e-100
8,11,1,27.3546,0,8.10791e-119
8,12,2,21.3248,0,3.46471e-30
8,13,2,14.077,0,2.80509e-06
8,14,2,12.2747,0,0.000215625
8,15,2,17.5751,0,3.76749e-13
8,16,2,25.1049,0,4.50774e-71
8,17,2,27.9413,0,6.75354e-136
10,0,0,16.1646,0,1.05025e-09
10,1,0,12.02,0,0.000348763
10,2,0,15.2122,0,6.15621e-08
10,3,0,22.8063,0,3.6619e-42
10,4,0,27.8202,0,3.50434e-132
10,5,0,25.6443,0,2.23797e-80
10,6,1,18.279,0,2.45317e-15
10,7,1,12.496,0,0.000138698
10,8,1,13.6121,0,1.02698e-05
10,9,1,20.6012,0,1.15138e-25
10,10,1,27.0376,0,1.67151e-110
10,11,1,27.0036,0,1.19643e-109
10,12,2,20.5306,0,2.90766e-25
10,13,2,13.5697,0,1.14816e-05
10,14,2,12.5208,0,0.000131808
10,15,2,18.3483,0,1.42888e-15
10,16,2,25.6943,0,2.68095e-81
10,17,2,27.805,0,1.0113e-131
12,0,0,15.4829,0,2.11676e-08
12,1,0,12.0034,0,0.000359537
12,2,0,15.876,0,3.96798e-09
12,3,0,23.5402,0,8.61248e-50
12,4,0,27.9495,0,3.73611e-136
12,5,0,25.0501,0,3.42568e-70
12,6,1,17.5077,0,5.85236e-13
12,7,1,12.2566,0,0.000223328
12,8,1,14.1248,0,2.43479e-06
12,9,1,21.3946,0,1.15474e-30
12,10,1,27.3822,0,1.43454e-119
12,11,1,26.5826,0,1.38286e-99
12,12,2,19.731,0,3.88504e-21
12,13,2,13.1267,0,3.46e-05
12,14,2,12.8417,0,6.64435e-05
12,15,2,19.138,0,1.56536e-18
12,16,2,26.2268,0,8.26576e-92
12,17,2,27.5908,0,2.04405e-125
14,0,0,14.8463,0,2.35524e-07
14,1,0,12.0667,0,0.000320036
14,2,0,16.581,0,1.31182e-10
14,3,0,24.2387,0,2.36249e-58
14,4,0,27.9994,0,1.02028e-137
14,5,0,24.4055,0,1.30951e-60
14,6,1,16.7612,0,5.00171e-11
14,7,1,12.0947,0,0.00030382
14,8,1,14.6962,0,3.95428e-07
14,9,1,22.1741,0,1.5029e-36
14,10,1,27.6531,0,3.22265e-127
14,11,1,26.0959,0,4.1938e-89
14,12,2,18.9341,0,1.02557e-17
14,13,2,12.7524,0,8.08133e-05
14,14,2,13.234,0,2.67588e-05
14,15,2,19.9363,0,3.99465e-22
14,16,2,26.6971,0,3.15939e-102
14,17,2,27.3007,0,2.32978e-117
16,0,0,14.2612,0,1.61233e-06
16,1,0,12.2092,0,0.000244678
16,2,0,17.3201,0,1.92495e-12
16,3,0,24.8949,0,9.42785e-68
16,4,0,27.9693,0,8.99351e-137
16,5,0,23.7168,0,7.91073e-52
16,6,1,16.0471,0,1.82374e-09
16,7,1,12.0117,0,0.000354161
16,8,1,15.3207,0,4.04578e-08
16,9,1,22.9318,0,2.22933e-43
16,10,1,27.8475,0,5.21464e-133
16,11,1,25.5482,0,1.23987e-78
16,12,2,18.1479,0,6.6717e-15
16,13,2,12.4504,0,0.000152172
16,14,2,13.694,0,8.25314e-06
16,15,2,20.7353,0,1.90317e-26
16,16,2,27.1005,0,4.1669e-112
16,17,2,26.9376,0,5.25616e-108
18,0,0,13.7334,0,7.41806e-06
18,1,0,12.4296,0,0.000158711
18,2,0,18.086,0,1.05902e-14
18,3,0,25.5021,0,8.23128e-78
18,4,0,27.8596,0,2.22436e-133
18,5,0,22.991,0,5.79416e-44
18,6,1,15.3725,0,3.29809e-08
18,7,1,12.0085,0,0.00035623
18,8,1,15.9918,0,2.35209e-09
18,9,1,23.6603,0,3.62307e-51
18,10,1,27.9635,0,1.36879e-136
18,11,1,24.9451,0,1.56546e-68
18,12,2,17.3802,0,1.32172e-12
18,13,2,12.2239,0,0.000237866
18,14,2,14.2169,0,1.84549e-06
18,15,2,21.5269,0,1.3702e-31
18,16,2,27.433,0,5.7377e-121
18,17,2,26.5053,0,7.69858e-98
20,0,0,13.2682,0,2.46212e-05
20,1,0,12.7256,0,8.56258e-05
20,2,0,18.871,0,1.80316e-17
20,3,0,26.0544,0,2.89776e-88
20,4,0,27.6714,0,9.41184e-128
20,5,0,22.2353,0,4.65819e-37
20,6,1,14.7441,0,3.35826e-07
20,7,1,12.0851,0,0.000309256
20,8,1,16.7031,0,6.85678e-11
20,9,1,24.3522,0,7.04302e-60
20,10,1,27.9999,0,9.81353e-138
20,11,1,24.2926,0,4.50599e-59
20,12,2,16.6387,0,9.67605e-11
20,13,2,12.0751,0,0.000315054
20,14,2,14.7977,0,2.79084e-07
20,15,2,22.3032,0,1.24652e-37
20,16,2,27.6912,0,2.47539e-128
20,17,2,26.0079,0,2.48183e-87
22,0,0,12.8703,0,6.23423e-05
22,1,0,13.0943,0,3.73432e-05
22,2,0,19.6674,0,7.69841e-21
22,3,0,26.5462,0,9.25044e-99
22,4,0,27.4065,0,3.08674e-120
22,5,0,21.4573,0,4.23873e-31
22,6,1,14.1682,0,2.13822e-06
22,7,1,12.2409,0,0.000230234
22,8,1,17.4472,0,8.63846e-13
22,9,1,25.0006,0,2.10415e-69
22,10,1,27.9564,0,2.27673e-136
22,11,1,23.5972,0,1.93524e-50
22,12,2,15.9307,0,3.10489e-09
22,13,2,12.0055,0,0.000358152
22,14,2,15.4304,0,2.61681e-08
22,15,2,23.0566,0,1.27457e-44
22,16,2,27.8725,0,8.96648e-134
22,17,2,25.4505,0,6.70273e-77
24,0,0,12.5437,0,0.00012574
24,1,0,13.532,0,1.26676e-05
24,2,0,20.467,0,6.60919e-25
24,3,0,26.9726,0,7.12666e-109
24,4,0,27.0676,0,2.88643e-111
24,5,0,20.6647,0,4.94156e-26
24,6,1,13.6507,0,9.27001e-06
24,7,1,12.4742,0,0.00014502
24,8,1,18.2169,0,3.95686e-15
24,9,1,25.599,0,1.50245e-79
24,10,1,27.8334,0,1.39647e-132
24,11,1,22.8658,0,9.80494e-43
24,12,2,15.2634,0,5.05616e-08
24,13,2,12.0158,0,0.000351492
24,14,2,16.1088,0,1.36737e-09
24,15,2,23.7794,0,1.43479e-52
24,16,2,27.9752,0,5.88159e-137
24,17,2,24.8387,0,6.85772e-67
26,0,0,12.2915,0,0.000208685
26,1,0,14.0344,0,3.17823e-06
26,2,0,21.262,0,9.18456e-30
26,3,0,27.3293,0,3.93434e-118
26,4,0,26.6581,0,2.55201e-101
26,5,0,19.8655,0,8.86183e-22
26,6,1,13.1965,0,2.92953e-05
26,7,1,12.7826,0,7.56598e-05
26,8,1,19.0044,0,5.42049e-18
26,9,1,26.1415,0,4.89113e-90
26,10,1,27.6322,0,1.30688e-126
26,11,1,22.1059,0,5.43671e-36
26,12,2,14.6434,0,4.72549e-07
26,13,2,12.1058,0,0.000297549
26,14,2,16.8261,0,3.50017e-11
26,15,2,24.4644,0,1.99049e-61
26,16,2,27.9982,0,1.11243e-137
26,17,2,24.1785,0,1.46866e-57
28,0,0,12.1164,0,0.000291715
28,1,0,14.5963,0,5.53027e-07
28,2,0,22.0443,0,1.70373e-35
28,3,0,27.6128,0,4.73698e-126
28,4,0,26.1821,0,7.07887e-91
28,5,0,19.0676,0,3.02533e-18
28,6,1,12.8103,0,7.1201e-05
28,7,1,13.1632,0,3.17265e-05
28,8,1,19.8018,0,1.79481e-21
28,9,1,26.6226,0,1.68436e-100
28,10,1,27.3546,0,8.10791e-119
28,11,1,21.3248,0,3.46471e-30
28,12,2,14.077,0,2.80509e-06
28,13,2,12.2747,0,0.000215625
28,14,2,17.5751,0,3.76749e-13
28,15,2,25.1049,0,4.50774e-71
28,16,2,27.9413,0,6.75354e-136
28,17,2,23.4765,0,4.45502e-49
30,0,0,12.02,0,0.000348763
30,1,0,15.2122,0,6.15621e-08
30,2,0,22.8063,0,3.6619e-42
30,3,0,27.8202,0,3.50434e-132
30,4,0,25.6443,0,2.23797e-80
30,5,0,18.279,0,2.45317e-15
30,6,1,12.496,0,0.000138698
30,7,1,13.6121,0,1.02698e-05
30,8,1,20.6012,0,1.15138e-25
30,9,1,27.0376,0,1.67151e-110
30,10,1,27.0036,0,1.19643e-109
30,11,1,20.5306,0,2.90766e-25
30,12,2,13.5697,0,1.14816e-05
30,13,2,12.5208,0,0.000131808
30,14,2,18.3483,0,1.42888e-15
30,15,2,25.6943,0,2.68095e-81
30,16,2,27.805,0,1.0113e-131
30,17,2,22.7398,0,1.55816e-41
32,0,0,12.0034,0,0.000359537
32,1,0,15.876,0,3.96798e-09
32,2,0,23.5402,0,8.61248e-50
32,3,0,27.9495,0,3.73611e-136
32,4,0,25.0501,0,3.42568e-70
32,5,0,17.5077,0,5.85236e-13
32,6,1,12.2566,0,0.000223328
32,7,1,14.1248,0,2.43479e-06
32,8,1,21.3946,0,1.15474e-30
32,9,1,27.3822,0,1.43454e-119
32,10,1,26.5826,0,1.38286e-99
32,11,1,19.731,0,3.88504e-21
32,12,2,13.1267,0,3.46e-05
32,13,2,12.8417,0,6.64435e-05
32,14,2,19.138,0,1.56536e-18
32,15,2,26.2268,0,8.26576e-92
32,16,2,27.5908,0,2.04405e-125
32,17,2,21.9758,0,5.96767e-35
34,0,0,12.0667,0,0.000320036
34,1,0,16.581,0,1.31182e-10
34,2,0,24.2387,0,2.36249e-58
34,3,0,27.9994,0,1.02028e-137
34,4,0,24.4055,0,1.30951e-60
34,5,0,16.7612,0,5.00171e-11
34,6,1,12.0947,0,0.00030382
34,7,1,14.6962,0,3.95428e-07
34,8,1,22.1741,0,1.5029e-36
34,9,1,27.6531,0,3.22265e-127
34,10,1,26.0959,0,4.1938e-89
34,11,1,18.9341,0,1.02557e-17
34,12,2,12.7524,0,8.08133e-05
34,13,2,13.234,0,2.67588e-05
34,14,2,19.9363,0,3.99465e-22
34,15,2,26.6971,0,3.15939e-102
34,16,2,27.3007,0,2.32978e-117
34,17,2,21.192,0,2.67394e-29
36,0,0,12.2092,0,0.000244678
36,1,0,17.3201,0,1.92495e-12
36,2,0,24.8949,0,9.42785e-68
36,3,0,27.9693,0,8.99351e-137
36,4,0,23.7168,0,7.91073e-52
36,5,0,16.0471,0,1.82374e-09
36,6,1,12.0117,0,0.000354161
36,7,1,15.3207,0,4.04578e-08
36,8,1,22.9318,0,2.22933e-43
36,9,1,27.8475,0,5.21464e-133
36,10,1,25.5482,0,1.23987e-78
36,11,1,18.1479,0,6.6717e-15
36,12,2,12.4504,0,0.000152172
36,13,2,13.694,0,8.25314e-06
36,14,2,20.7353,0,1.90317e-26
36,15,2,27.1005,0,4.1669e-112
36,16,2,26.9376,0,5.25616e-108
36,17,2,20.3963,0,1.62419e-24
38,0,0,12.4296,0,0.000158711
38,1,0,18.086,0,1.05902e-14
38,2,0,25.5021,0,8.23128e-78
38,3,0,27.8596,0,2.22436e-133
38,4,0,22.991,0,5.79416e-44
38,5,0,15.3725,0,3.29809e-08
38,6,1,12.0085,0,0.00035623
38,7,1,15.9918,0,2.35209e-09
38,8,1,23.6603,0,3.62307e-51
38,9,1,27.9635,0,1.36879e-136
38,10,1,24.9451,0,1.56546e-68
38,11,1,17.3802,0,1.32172e-12
38,12,2,12.2239,0,0.000237866
38,13,2,14.2169,0,1.84549e-06
38,14,2,21.5269,0,1.3702e-31
38,15,2,27.433,0,5.7377e-121
38,16,2,26.5053,0,7.69858e-98
38,17,2,19.5966,0,1.62686e-20
40,0,0,12.7256,0,8.56258e-05
40,1,0,18.871,0,1.80316e-17
40,2,0,26.0544,0,2.89776e-88
40,3,0,27.6714,0,9.41184e-128
40,4,0,22.2353,0,4.65819e-37
40,5,0,14.7441,0,3.35826e-07
40,6,1,12.0851,0,0.000309256
40,7,1,16.7031,0,6.85678e-11
40,8,1,24.3522,0,7.04302e-60
40,9,1,27.9999,0,9.81353e-138
40,10,1,24.2926,0,4.50599e-59
40,11,1,16.6387,0,9.67605e-11
40,12,2,12.0751,0,0.000315054
40,13,2,14.7977,0,2.79084e-07
40,14,2,22.3032,0,1.24652e-37
40,15,2,27.6912,0,2.47539e-128
40,16,2,26.0079,0,2.48183e-87
40,17,2,18.801,0,3.34173e-17
42,0,0,13.0943,0,3.73432e-05
42,1,0,19.6674,0,7.69841e-21
42,2,0,26.5462,0,9.25044e-99
42,3,0,27.4065,0,3.08674e-120
42,4,0,21.4573,0,4.23873e-31
42,5,0,14.1682,0,2.13822e-06
42,6,1,12.2409,0,0.000230234
42,7,1,17.4472,0,8.63846e-13
42,8,1,25.0006,0,2.10415e-69
42,9,1,27.9564,0,2.27673e-136
42,10,1,23.5972,0,1.93524e-50
42,11,1,15.9307,0,3.10489e-09
42,12,2,12.0055,0,0.000358152
42,13,2,15.4304,0,2.61681e-08
42,14,2,23.0566,0,1.27457e-44
42,15,2,27.8725,0,8.96648e-134
42,16,2,25.4505,0,6.70273e-77
42,17,2,18.0173,0,1.75455e-14
44,0,0,13.532,0,1.26676e-05
44,1,0,20.467,0,6.60919e-25
44,2,0,26.9726,0,7.12666e-109
44,3,0,27.0676,0,2.88643e-111
44,4,0,20.6647,0,4.94156e-26
44,5,0,13.6507,0,9.27001e-06
44,6,1,12.4742,0,0.00014502
44,7,1,18.2169,0,3.95686e-15
44,8,1,25.599,0,1.50245e-79
44,9,1,27.8334,0,1.39647e-132
44,10,1,22.8658,0,9.80494e-43
44,11,1,15.2634,0,5.05616e-08
44,12,2,12.0158,0,0.000351492
44,13,2,16.1088,0,1.36737e-09
44,14,2,23.7794,0,1.43479e-52
44,15,2,27.9752,0,5.88159e-137
44,16,2,24.8387,0,6.85772e-67
44,17,2,17.2535,0,2.90234e-12
46,0,0,14.0344,0,3.17823e-06
46,1,0,21.262,0,9.18456e-30
46,2,0,27.3293,0,3.93434e-118
46,3,0,26.6581,0,2.55201e-101
46,4,0,19.8655,0,8.86183e-22
46,5,0,13.1965,0,2.92953e-05
46,6,1,12.7826,0,7.56598e-05
46,7,1,19.0044,0,5.42049e-18
46,8,1,26.1415,0,4.89113e-90
46,9,1,27.6322,0,1.30688e-126
46,10,1,22.1059,0,5.43671e-36
46,11,1,14.6434,0,4.72549e-07
46,12,2,12.1058,0,0.000297549
46,13,2,16.8261,0,3.50017e-11
46,14,2,24.4644,0,1.99049e-61
46,15,2,27.9982,0,1.11243e-137
46,16,2,24.1785,0,1.46866e-57
46,17,2,16.5171,0,1.82883e-10
48,0,0,14.5963,0,5.53027e-07
48,1,0,22.0443,0,1.70373e-35
48,2,0,27.6128,0,4.73698e-126
48,3,0,26.1821,0,7.07887e-91
48,4,0,19.0676,0,3.02533e-18
48,5,0,12.8103,0,7.1201e-05
48,6,1,13.1632,0,3.17265e-05
48,7,1,19.8018,0,1.79481e-21
48,8,1,26.6226,0,1.68436e-100
48,9,1,27.3546,0,8.10791e-119
48,10,1,21.3248,0,3.46471e-30
48,11,1,14.077,0,2.80509e-06
48,12,2,12.2747,0,0.000215625
48,13,2,17.5751,0,3.76749e-13
48,14,2,25.1049,0,4.50774e-71
48,15,2,27.9413,0,6.75354e-136
48,16,2,23.4765,0,4.45502e-49
48,17,2,15.8155,0,5.18591e-09
50,0,0,15.2122,0,6.15621e-08
50,1,0,22.8063,0,3.6619e-42
50,2,0,27.8202,0,3.50434e-132
50,3,0,25.6443,0,2.23797e-80
50,4,0,18.279,0,2.45317e-15
50,5,0,12.496,0,0.000138698
50,6,1,13.6121,0,1.02698e-05
50,7,1,20.6012,0,1.15138e-25
50,8,1,27.0376,0,1.67151e-110
50,9,1,27.0036,0,1.19643e-109
50,10,1,20.5306,0,2.90766e-25
50,11,1,13.5697,0,1.14816e-05
50,12,2,12.5208,0,0.000131808
50,13,2,18.3483,0,1.42888e-15
50,14,2,25.6943,0,2.68095e-81
50,15,2,27.805,0,1.0113e-131
50,16,2,22.7398,0,1.55816e-41
50,17,2,15.1557,0,7.63102e-08
52,0,0,15.876,0,3.96798e-09
52,1,0,23.5402,0,8.61248e-50
52,2,0,27.9495,0,3.73611e-136
52,3,0,25.0501,0,3.42568e-70
52,4,0,17.5077,0,5.85236e-13
52,5,0,12.2566,0,0.000223328
52,6,1,14.1248,0,2.43479e-06
52,7,1,21.3946,0,1.15474e-30
52,8,1,27.3822,0,1.43454e-119
52,9,1,26.5826,0,1.38286e-99
52,10,1,19.731,0,3.88504e-21
52,11,1,13.1267,0,3.46e-05
52,12,2,12.8417,0,6.64435e-05
52,13,2,19.138,0,1.56536e-18
52,14,2,26.2268,0,8.26576e-92
52,15,2,27.5908,0,2.04405e-125
52,16,2,21.9758,0,5.96767e-35
52,17,2,14.5443,0,6.56486e-07
54,0,0,16.581,0,1.31182e-10
54,1,0,24.2387,0,2.36249e-58
54,2,0,27.9994,0,1.02028e-137
54,3,0,24.4055,0,1.30951e-60
54,4,0,16.7612,0,5.00171e-11
54,5,0,12.0947,0,0.00030382
54,6,1,14.6962,0,3.95428e-07
54,7,1,22.1741,0,1.5029e-36
54,8,1,27.6531,0,3.22265e-127
54,9,1,26.0959,0,4.1938e-89
54,10,1,18.9341,0,1.02557e-17
54,11,1,12.7524,0,8.08133e-05
54,12,2,13.234,0,2.67588e-05
54,13,2,19.9363,0,3.99465e-22
54,14,2,26.6971,0,3.15939e-102
54,15,2,27.3007,0,2.32978e-117
54,16,2,21.192,0,2.67394e-29
54,17,2,13.9874,0,3.64161e-06
56,0,0,17.3201,0,1.92495e-12
56,1,0,24.8949,0,9.42785e-68
56,2,0,27.9693,0,8.99351e-137
56,3,0,23.7168,0,7.91073e-52
56,4,0,16.0471,0,1.82374e-09
56,5,0,12.0117,0,0.000354161
56,6,1,15.3207,0,4.04578e-08
56,7,1,22.9318,0,2.22933e-43
56,8,1,27.8475,0,5.21464e-133
56,9,1,25.5482,0,1.23987e-78
56,10,1,18.1479,0,6.6717e-15
56,11,1,12.4504,0,0.000152172
56,12,2,13.694,0,8.25314e-06
56,13,2,20.7353,0,1.90317e-26
56,14,2,27.1005,0,4.1669e-112
56,15,2,26.9376,0,5.25616e-108
56,16,2,20.3963,0,1.62419e-24
56,17,2,13.4906,0,1.40987e-05
58,0,0,18.086,0,1.05902e-14
58,1,0,25.5021,0,8.23128e-78
58,2,0,27.8596,0,2.22436e-133
58,3,0,22.991,0,5.79416e-44
58,4,0,15.3725,0,3.29809e-08
58,5,0,12.0085,0,0.00035623
58,6,1,15.9918,0,2.35209e-09
58,7,1,23.6603,0,3.62307e-51
58,8,1,27.9635,0,1.36879e-136
58,9,1,24.9451,0,1.56546e-68
58,10,1,17.3802,0,1.32172e-12
58,11,1,12.2239,0,0.000237866
58,12,2,14.2169,0,1.84549e-06
58,13,2,21.5269,0,1.3702e-31
58,14,2,27.433,0,5.7377e-121
58,15,2,26.5053,0,7.69858e-98
58,16,2,19.5966,0,1.62686e-20
58,17,2,13.0588,0,4.05729e-05
60,0,0,18.871,0,1.80316e-17
60,1,0,26.0544,0,2.89776e-88
60,2,0,27.6714,0,9.41184e-128
60,3,0,22.2353,0,4.65819e-37
60,4,0,14.7441,0,3.35826e-07
60,5,0,12.0851,0,0.000309256
60,6,1,16.7031,0,6.85678e-11
60,7,1,24.3522,0,7.04302e-60
60,8,1,27.9999,0,9.81353e-138
60,9,1,24.2926,0,4.50599e-59
60,10,1,16.6387,0,9.67605e-11
60,11,1,12.0751,0,0.000315054
60,12,2,14.7977,0,2.79084e-07
60,13,2,22.3032,0,1.24652e-37
60,14,2,27.6912,0,2.47539e-128
60,15,2,26.0079,0,2.48183e-87
60,16,2,18.801,0,3.34173e-17
60,17,2,12.6964,0,9.11684e-05
62,0,0,19.6674,0,7.69841e-21
62,1,0,26.5462,0,9.25044e-99
62,2,0,27.4065,0,3.08674e-120
62,3,0,21.4573,0,4.23873e-31
62,4,0,14.1682,0,2.13822e-06
62,5,0,12.2409,0,0.000230234
62,6,1,17.4472,0,8.63846e-13
62,7,1,25.0006,0,2.10415e-69
62,8,1,27.9564,0,2.27673e-136
62,9,1,23.5972,0,1.93524e-50
62,10,1,15.9307,0,3.10489e-09
62,11,1,12.0055,0,0.000358152
62,12,2,15.4304,0,2.61681e-08
62,13,2,23.0566,0,1.27457e-44
62,14,2,27.8725,0,8.96648e-134
62,15,2,25.4505,0,6.70273e-77
62,16,2,18.0173,0,1.75455e-14
62,17,2,12.407,0,0.000166082
64,0,0,20.467,0,6.60919e-25
64,1,0,26.9726,0,7.12666e-109
64,2,0,27.0676,0,2.88643e-111
64,3,0,20.6647,0,4.94156e-26
64,4,0,13.6507,0,9.27001e-06
64,5,0,12.4742,0,0.00014502
64,6,1,18.2169,0,3.95686e-15
64,7,1,25.599,0,1.50245e-79
64,8,1,27.8334,0,1.39647e-132
64,9,1,22.8658,0,9.80494e-43
64,10,1,15.2634,0,5.05616e-08
64,11,1,12.0158,0,0.000351492
64,12,2,16.1088,0,1.36737e-09
64,13,2,23.7794,0,1.43479e-52
64,14,2,27.9752,0,5.88159e-137
64,15,2,24.8387,0,6.85772e-67
64,16,2,17.2535,0,2.90234e-12
64,17,2,12.1934,0,0.000252171
66,0,0,21.262,0,9.18456e-30
66,1,0,27.3293,0,3.93434e-118
66,2,0,26.6581,0,2.55201e-101
66,3,0,19.8655,0,8.86183e-22
66,4,0,13.1965,0,2.92953e-05
66,5,0,12.7826,0,7.56598e-05
66,6,1,19.0044,0,5.42049e-18
66,7,1,26.1415,0,4.89113e-90
66,8,1,27.6322,0,1.30688e-126
66,9,1,22.1059,0,5.43671e-36
66,10,1,14.6434,0,4.72549e-07
66,11,1,12.1058,0,0.000297549
66,12,2,16.8261,0,3.50017e-11
66,13,2,24.4644,0,1.99049e-61
66,14,2,27.9982,0,1.11243e-137
66,15,2,24.1785,0,1.46866e-57
66,16,2,16.5171,0,1.82883e-10
66,17,2,12.0579,0,0.000325299
68,0,0,22.0443,0,1.70373e-35
68,1,0,27.6128,0,4.73698e-126
68,2,0,26.1821,0,7.07887e-91
68,3,0,19.0676,0,3.02533e-18
68,4,0,12.8103,0,7.1201e-05
68,5,0,13.1632,0,3.17265e-05
68,6,1,19.8018,0,1.79481e-21
68,7,1,26.6226,0,1.68436e-100
68,8,1,27.3546,0,8.10791e-119
68,9,1,21.3248,0,3.46471e-30
68,10,1,14.077,0,2.80509e-06
68,11,1,12.2747,0,0.000215625
68,12,2,17.5751,0,3.76749e-13
68,13,2,25.1049,0,4.50774e-71
68,14,2,27.9413,0,6.75354e-136
68,15,2,23.4765,0,4.45502e-49
68,16,2,15.8155,0,5.18591e-09
68,17,2,12.0017,0,0.000360691
70,0,0,22.8063,0,3.6619e-42
70,1,0,27.8202,0,3.50434e-132
70,2,0,25.6443,0,2.23797e-80
70,3,0,18.279,0,2.45317e-15
70,4,0,12.496,0,0.000138698
70,5,0,13.6121,0,1.02698e-05
70,6,1,20.6012,0,1.15138e-25
70,7,1,27.0376,0,1.67151e-110
70,8,1,27.0036,0,1.19643e-109
70,9,1,20.5306,0,2.90766e-25
70,10,1,13.5697,0,1.14816e-05
70,11,1,12.5208,0,0.000131808
70,12,2,18.3483,0,1.42888e-15
70,13,2,25.6943,0,2.68095e-81
70,14,2,27.805,0,1.0113e-131
70,15,2,22.7398,0,1.55816e-41
70,16,2,15.1557,0,7.63102e-08
70,17,2,12.0254,0,0.000345376
72,0,0,23.5402,0,8.61248e-50
72,1,0,27.9495,0,3.73611e-136
72,2,0,25.0501,0,3.42568e-70
72,3,0,17.5077,0,5.85236e-13
72,4,0,12.2566,0,0.000223328
72,5,0,14.1248,0,2.43479e-06
72,6,1,21.3946,0,1.15474e-30
72,7,1,27.3822,0,1.43454e-119
72,8,1,26.5826,0,1.38286e-99
72,9,1,19.731,0,3.88504e-21
72,10,1,13.1267,0,3.46e-05
72,11,1,12.8417,0,6.64435e-05
72,12,2,19.138,0,1.56536e-18
72,13,2,26.2268,0,8.26576e-92
72,14,2,27.5908,0,2.04405e-125
72,15,2,21.9758,0,5.96767e-35
72,16,2,14.5443,0,6.56486e-07
72,17,2,12.1287,0,0.000285034
74,0,0,24.2387,0,2.36249e-58
74,1,0,27.9994,0,1.02028e-137
74,2,0,24.4055,0,1.30951e-60
74,3,0,16.7612,0,5.00171e-11
74,4,0,12.0947,0,0.00030382
74,5,0,14.6962,0,3.95428e-07
74,6,1,22.1741,0,1.5029e-36
74,7,1,27.6531,0,3.22265e-127
74,8,1,26.0959,0,4.1938e-89
74,9,1,18.9341,0,1.02557e-17
74,10,1,12.7524,0,8.08133e-05
74,11,1,13.234,0,2.67588e-05
74,12,2,19.9363,0,3.99465e-22
74,13,2,26.6971,0,3.15939e-102
74,14,2,27.3007,0,2.32978e-117
74,15,2,21.192,0,2.67394e-29
74,16,2,13.9874,0,3.64161e-06
74,17,2,12.3108,0,0.000200977
76,0,0,24.8949,0,9.42785e-68
76,1,0,27.9693,0,8.99351e-137
76,2,0,23.7168,0,7.91073e-52
76,3,0,16.0471,0,1.82374e-09
76,4,0,12.0117,0,0.000354161
76,5,0,15.3207,0,4.04578e-08
76,6,1,22.9318,0,2.22933e-43
76,7,1,27.8475,0,5.21464e-133
76,8,1,25.5482,0,1.23987e-78
